-5.550,-22.950,34.200
-5.700,-24.900,33.750
-5.700,-24.900,33.750
-4.950,-24.450,33.900
-4.950,-22.200,35.700
-3.450,-21.900,33.900
-3.450,-21.900,33.900
-2.100,-20.100,31.800
-1.050,-21.900,31.200
-1.800,-19.500,30.000
-1.800,-19.500,30.000
-2.550,-19.500,29.250
-1.650,-20.100,25.950
-2.700,-20.400,25.650
-2.700,-20.400,25.650
-3.750,-22.650,21.750
-6.150,-22.800,18.900
-5.250,-24.450,15.150
-5.250,-24.450,15.150
-6.450,-26.100,12.300
-9.000,-25.650,9.450
-10.050,-26.400,9.450
-10.950,-25.500,7.500
-10.950,-25.500,7.500
-12.600,-26.550,5.850
-14.550,-28.650,4.950
-15.900,-26.250,4.500
-15.900,-26.250,4.500
-16.200,-25.500,0.900
-18.000,-27.000,-0.600
-19.050,-26.250,-1.350
-19.050,-26.250,-1.350
-19.500,-25.650,-2.250
-21.000,-25.650,-2.850
-22.350,-24.900,-4.650
-22.350,-24.900,-4.650
-23.400,-24.900,-5.700
-26.250,-24.300,-6.000
-28.050,-23.850,-6.750
-28.050,-23.850,-6.750
-26.100,-23.700,-6.150
-29.550,-23.850,-8.700
-29.100,-21.750,-8.400
-29.100,-21.750,-8.400
-30.600,-22.050,-9.450
-29.850,-22.350,-8.400
-30.150,-21.750,-9.750
-31.800,-20.700,-9.000
-31.800,-20.700,-9.000
-31.950,-19.500,-9.450
-31.650,-20.250,-10.200
-30.600,-18.000,-9.150
-30.600,-18.000,-9.150
-28.350,-19.050,-10.200
-25.650,-19.050,-9.150
-25.050,-20.700,-8.250
-25.050,-20.700,-7.500
-22.200,-21.450,-5.850
-19.200,-22.350,-5.250
-19.200,-22.800,-4.200
-17.250,-24.000,-2.400
-15.150,-22.950,0.300
-14.250,-24.300,1.500
-11.850,-25.350,3.600
-12.450,-24.900,5.250
-9.000,-25.350,9.450
-7.950,-24.300,10.200
-7.500,-26.850,9.750
-7.950,-26.100,11.850
-6.150,-25.650,14.700
-6.600,-24.750,16.950
-4.500,-25.500,19.050
-4.950,-25.500,21.750
-4.500,-26.250,24.900
-4.650,-26.400,26.100
-4.650,-25.350,26.400
-4.950,-24.000,28.350
-4.950,-24.000,28.350
-2.700,-24.000,32.250
-4.500,-22.950,32.550
-2.700,-22.950,34.650
-4.950,-22.950,34.950
-2.550,-21.750,35.850
-4.050,-21.750,36.900
-4.350,-21.000,37.500
-4.500,-20.700,38.400
-5.550,-20.100,40.200
-4.950,-20.100,39.450
-5.100,-16.950,42.750
-6.150,-15.450,44.550
-6.150,-15.450,44.550
-5.550,-12.300,47.400
-5.100,-11.850,48.300
-6.450,-10.650,49.050
-6.450,-10.650,49.050
-7.500,-8.850,50.400
-9.150,-10.200,51.900
-9.900,-9.750,52.350
-9.900,-9.750,52.350
-7.650,-7.950,53.700
-11.400,-6.750,53.850
-12.300,-7.200,56.850
-12.300,-7.200,56.850
-12.900,-6.300,56.250
-12.450,-6.300,56.700
-12.450,-8.100,55.950
-12.450,-8.100,55.950
-12.450,-7.350,56.250
-14.100,-7.650,58.500
-14.850,-8.700,59.250
-14.850,-8.700,59.250
-14.850,-8.700,59.250
-13.800,-10.200,58.200
-15.300,-11.100,58.050
-14.400,-12.000,57.900
-14.400,-12.000,57.900
-12.450,-12.600,58.050
-14.550,-13.650,57.750
-14.250,-13.650,57.000
-14.250,-13.650,57.000
-13.500,-15.150,56.700
-14.100,-14.250,55.800
-14.250,-14.700,55.950
-14.250,-14.700,55.950
-12.450,-15.900,56.700
-13.050,-14.250,56.400
-12.150,-12.600,55.950
-12.150,-12.600,55.950
-11.250,-13.050,54.750
-12.450,-13.650,56.250
-13.500,-12.600,56.700
-13.500,-12.600,56.700
-12.000,-14.250,56.100
-14.250,-14.700,55.950
-13.800,-17.550,54.450
-12.900,-18.000,54.900
-12.900,-20.250,53.550
-13.050,-20.400,52.650
-13.950,-22.800,52.800
-12.600,-24.450,50.850
-12.600,-24.450,50.850
-14.400,-27.750,51.300
-15.600,-28.650,48.300
-15.150,-29.550,46.800
-15.150,-29.550,46.800
-15.300,-30.450,45.600
-14.850,-31.800,44.700
-15.450,-32.100,44.400
-17.100,-32.700,41.400
-16.800,-33.450,40.350
-16.500,-34.350,40.800
-15.600,-35.250,39.300
-16.500,-36.900,39.150
-16.050,-37.350,35.100
-16.050,-37.050,33.000
-16.200,-37.200,32.250
-15.900,-38.250,31.500
-15.300,-36.600,30.900
-15.900,-37.650,30.750
-14.850,-37.950,30.150
-15.600,-37.350,28.950
-14.550,-36.600,29.550
-15.600,-37.350,30.000
-16.200,-37.200,30.750
-15.000,-37.800,29.550
